norma;data;obs;tam_cp;tam_min;arena;orgao
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;Gabinete de Segurança Institucional
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;Secretaria de Assuntos Estratégicos
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"I - o Conselho de Governo;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"II - o Conselho de Desenvolvimento Econômico e Social;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"III - o Conselho Nacional de Segurança Alimentar e Nutricional;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"IV - o Conselho Nacional de Política Energética;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"V - o Conselho Nacional de Integração de Políticas de Transporte;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"VI - o Advogado-Geral da União;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"VII - a Assessoria Especial do Presidente da República;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"I - o Conselho da República;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;II - o Conselho de Defesa Nacional.
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"I - a Controladoria-Geral da União;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"III - a Secretaria Especial de Políticas para as Mulheres;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;"IV - a Secretaria Especial de Aqüicultura e Pesca;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;V - a Secretaria Especial dos Direitos Humanos.
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;VI - a Secretaria Especial de Políticas de Promoção da Igualdade Racial
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;VII - a Secretaria Especial de Portos
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"I - da Agricultura, Pecuária e Abastecimento;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;II - do Desenvolvimento Social e Combate à Fome
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"III - das Cidades;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"IV - da Ciência e Tecnologia;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"V - das Comunicações;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"VI - da Cultura;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"VII - da Defesa;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"VIII - do Desenvolvimento Agrário;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"IX - do Desenvolvimento, Indústria e Comércio Exterior;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"X - da Educação;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XI - do Esporte;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XII - da Fazenda;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XIII - da Integração Nacional;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XIV - da Justiça;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XV - do Meio Ambiente;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XVI - de Minas e Energia;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XVII - do Planejamento, Orçamento e Gestão;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XVIII - da Previdência Social;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XIX - das Relações Exteriores;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XX - da Saúde;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XXI - do Trabalho e Emprego;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;"XXII - dos Transportes;"
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;ministerial;XXIII - do Turismo.
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;Casa Civil
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;Secretaria-Geral
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;Secretaria de Relações Institucionais
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;Secretaria de Comunicação Social
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;Gabinete Pessoal
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;Gabinete de Segurança Institucional
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;Secretaria de Assuntos Estratégicos
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;"I - o Conselho de Governo;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;"II - o Conselho de Desenvolvimento Econômico e Social;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;"III - o Conselho Nacional de Segurança Alimentar e Nutricional;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;"IV - o Conselho Nacional de Política Energética;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;"V - o Conselho Nacional de Integração de Políticas de Transporte;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;"VI - o Advogado-Geral da União;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;"VII - a Assessoria Especial do Presidente da República;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;"I - o Conselho da República;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;II - o Conselho de Defesa Nacional.
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;"I - a Controladoria-Geral da União;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;"III - a Secretaria Especial de Políticas para as Mulheres;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;V - a Secretaria Especial dos Direitos Humanos.
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;VI - a Secretaria Especial de Políticas de Promoção da Igualdade Racial
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;presidencial;VII - a Secretaria Especial de Portos
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"I - da Agricultura, Pecuária e Abastecimento;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;II - do Desenvolvimento Social e Combate à Fome
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"III - das Cidades;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"IV - da Ciência e Tecnologia;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"V - das Comunicações;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"VI - da Cultura;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"VII - da Defesa;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"VIII - do Desenvolvimento Agrário;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"IX - do Desenvolvimento, Indústria e Comércio Exterior;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"X - da Educação;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"XI - do Esporte;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"XII - da Fazenda;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"XIII - da Integração Nacional;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"XIV - da Justiça;"
MEDIDA PROVISÓRIA Nº 437, DE 29 DE JULHO DE 2008;29/07/2008;Transforma a “Secretaria Especial de Aqüicultura e Pesca da Presidência da República” em “Ministério da Pesca e Aqüicultura.”.;21;24;ministerial;"XV - do Meio Ambiente;"
